idx_a,idx_b,id_a,database_a,id_b,database_b,compartment,subcompartment,sim,rank
87,92,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,Emission to air,"low population density, long-term",0.95197594,5
87,93,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,Emission to air,"low population density, long-term",0.9518347,6
87,99,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.92666936,10
87,98,9b7517da-bb9d-4e28-ad22-176545b1f684,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.9256089,11
88,89,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,Emission to air,unspecified,0.9731382,1
88,94,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,Emission to air,unspecified,0.9555985,3
88,95,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.95451564,4
88,100,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.94898593,6
88,101,f8dacb2c-6b05-5aa1-8fc8-40cda8bfc188,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9457025,7
89,94,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,Emission to air,unspecified,0.9325453,6
89,95,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.9310019,7
89,100,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.91337997,10
89,101,00b55d37-8eb5-4a65-9309-cd897f67084a,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9114009,11
90,91,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,Emission to air,low population density,0.9981664,1
90,96,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.96407604,8
90,97,3bd03bc6-68d3-5daa-81a5-94c6c8542afc,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9613461,9
91,97,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.96489036,7
91,96,cf62c02a-4367-5a70-8f32-ca14eb7d3800,openLCA,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,Emission to air,low population density,0.9626325,9
92,93,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,Emission to air,"low population density, long-term",0.9981434,1
92,98,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.96374154,8
92,99,777f45bb-52e1-5bbc-aa40-62a87b53a206,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.9619556,11
93,99,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.96299964,8
93,98,8c880730-50fd-5bf1-9698-6d151b03e5c7,openLCA,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,Emission to air,"low population density, long-term",0.95970505,11
94,95,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,Emission to air,unspecified,0.99688995,1
94,100,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.95913935,6
94,101,79def65c-bd77-4fb2-a1df-f4dba98ada8f,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.957447,7
95,101,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.96342176,6
95,100,79def65c-bd77-4fb2-a1df-f4dba98ada8f,openLCA,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,Emission to air,unspecified,0.9554706,7
96,97,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,table,857e2a6a-7072-4d9d-8c0b-707fdc2bcbc0,openLCA,Emission to air,low population density,0.9909667,1
98,99,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,table,cbad8aa1-0cfe-47c0-b7d5-7b58c433e601,openLCA,Emission to air,"low population density, long-term",0.9933271,1
100,101,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,table,ffcd4d88-aeb9-491c-ae8c-98838ed38b4d,openLCA,Emission to air,unspecified,0.9869565,1
